concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2128006529,IEC61217 Patient Support Continuous Yaw Angle,Measurement,DICOM,DICOM Value Sets,,126801,19930101,20991231,
2128006530,IEC61217 Table Top Continuous Pitch Angle,Measurement,DICOM,DICOM Value Sets,,126802,19930101,20991231,
2128006531,IEC61217 Table Top Continuous Roll Angle,Measurement,DICOM,DICOM Value Sets,,126803,19930101,20991231,
2128006532,IEC61217 Table Top Eccentric Axis Distance,Measurement,DICOM,DICOM Value Sets,,126804,19930101,20991231,
2128006533,IEC61217 Table Top Continuous Eccentric Angle,Measurement,DICOM,DICOM Value Sets,,126805,19930101,20991231,
2128006534,IEC61217 Table Top Lateral Position,Measurement,DICOM,DICOM Value Sets,,126806,19930101,20991231,
2128006535,Treatment Delivery Type,Measurement,DICOM,DICOM Value Sets,,121740,19930101,20991231,
2128006536,Acquisition Initiation by triggering parameter,Measurement,DICOM,DICOM Value Sets,,130795,19930101,20991231,
2128006537,Acquisition Initiation after end of Radiation,Measurement,DICOM,DICOM Value Sets,,130794,19930101,20991231,
2128006538,Acquisition Initiation before start of Radiation,Measurement,DICOM,DICOM Value Sets,,130793,19930101,20991231,
2128006539,Acquisition Initiation not defined,Measurement,DICOM,DICOM Value Sets,,130792,19930101,20991231,
2128006540,Study Instance UID,Measurement,DICOM,DICOM Value Sets,,110180,19930101,20991231,
2128006541,Node ID,Measurement,DICOM,DICOM Value Sets,,110182,19930101,20991231,
2128006542,SOP Class UID,Measurement,DICOM,DICOM Value Sets,,110181,19930101,20991231,
2128006543,Guidewire crossing lesion successful,Measurement,DICOM,DICOM Value Sets,,122302,19930101,20991231,
2128006544,Guidewire crossing lesion unsuccessful,Measurement,DICOM,DICOM Value Sets,,122301,19930101,20991231,
2128006545,Septum-Wall Axis,Measurement,DICOM,DICOM Value Sets,,110865,19930101,20991231,
2128006546,Anterior-Inferior Axis,Measurement,DICOM,DICOM Value Sets,,110864,19930101,20991231,
2128006547,Apex-Base Axis,Measurement,DICOM,DICOM Value Sets,,110863,19930101,20991231,
2128006548,Anterior-Posterior Axis,Measurement,DICOM,DICOM Value Sets,,110862,19930101,20991231,
2128006549,Head-Foot Axis,Measurement,DICOM,DICOM Value Sets,,110861,19930101,20991231,
2128006550,Left-Right Axis,Measurement,DICOM,DICOM Value Sets,,110860,19930101,20991231,
2128006551,Stationary Acquisition,Measurement,DICOM,DICOM Value Sets,,113611,19930101,20991231,
2128006552,Stepping Acquisition,Measurement,DICOM,DICOM Value Sets,,113612,19930101,20991231,
2128006553,Rotational Acquisition,Measurement,DICOM,DICOM Value Sets,,113613,19930101,20991231,
2128006554,Series Number,Measurement,DICOM,DICOM Value Sets,,113607,19930101,20991231,
2128006555,Acquisition Number,Measurement,DICOM,DICOM Value Sets,,113608,19930101,20991231,
2128006556,Instance Number,Measurement,DICOM,DICOM Value Sets,,113609,19930101,20991231,
2128006557,Longitudinal Lagrangian Strain Rate,Measurement,DICOM,DICOM Value Sets,,130674,19930101,20991231,
2128006558,Mechanical Dispersion,Measurement,DICOM,DICOM Value Sets,,130673,19930101,20991231,
2128006559,Time to Peak Longitudinal Lagrangian Strain,Measurement,DICOM,DICOM Value Sets,,130672,19930101,20991231,
2128006560,Peak Longitudinal Lagrangian Strain,Measurement,DICOM,DICOM Value Sets,,130671,19930101,20991231,
2128006561,Circumferential Lagrangian Strain Rate,Measurement,DICOM,DICOM Value Sets,,130678,19930101,20991231,
2128006562,Circumferential Lagrangian Strain,Measurement,DICOM,DICOM Value Sets,,130677,19930101,20991231,
2128006563,Radial Lagrangian Strain Rate,Measurement,DICOM,DICOM Value Sets,,130676,19930101,20991231,
2128006564,Radial Lagrangian Strain,Measurement,DICOM,DICOM Value Sets,,130675,19930101,20991231,
2128006565,Longitudinal Lagrangian Strain,Measurement,DICOM,DICOM Value Sets,,130670,19930101,20991231,
2128006566,Fiducial mark,Measurement,DICOM,DICOM Value Sets,,112171,19930101,20991231,
2128006567,Procedure reported,Measurement,DICOM,DICOM Value Sets,,121058,19930101,20991231,
2128006568,Physical Examination Results,Measurement,DICOM,DICOM Value Sets,,111423,19930101,20991231,
2128006569,Comparison to previous studies,Measurement,DICOM,DICOM Value Sets,,111424,19930101,20991231,
2128006570,Overall Assessment,Measurement,DICOM,DICOM Value Sets,,111413,19930101,20991231,
2128006571,Bowtie Filter,Measurement,DICOM,DICOM Value Sets,,130354,19930101,20991231,
2128006572,Winston-Lutz Pointer,Measurement,DICOM,DICOM Value Sets,,130353,19930101,20991231,
2128006573,Film Holder,Measurement,DICOM,DICOM Value Sets,,130352,19930101,20991231,
2128006574,Graticule,Measurement,DICOM,DICOM Value Sets,,130349,19930101,20991231,
2128006575,Image Detector,Measurement,DICOM,DICOM Value Sets,,130351,19930101,20991231,
2128006576,Reticle,Measurement,DICOM,DICOM Value Sets,,130350,19930101,20991231,
2128006577,Geometric Non-Isocenter,Measurement,DICOM,DICOM Value Sets,,122487,19930101,20991231,
2128006578,Calibration Object Used,Measurement,DICOM,DICOM Value Sets,,122488,19930101,20991231,
2128006579,Geometric Isocenter,Measurement,DICOM,DICOM Value Sets,,122486,19930101,20991231,
2128006580,Surgical consult,Measurement,DICOM,DICOM Value Sets,,111410,19930101,20991231,
2128006581,Mammography CAD,Measurement,DICOM,DICOM Value Sets,,111411,19930101,20991231,
2128006582,Marker placement,Measurement,DICOM,DICOM Value Sets,,111123,19930101,20991231,
2128006583,Film Screen Mammography,Measurement,DICOM,DICOM Value Sets,,111408,19930101,20991231,
2128006584,Nipple discharge cytology,Measurement,DICOM,DICOM Value Sets,,111564,19930101,20991231,
2128006585,Single Leaves,Measurement,DICOM,DICOM Value Sets,,130333,19930101,20991231,
2128006586,Photon Fixed Aperture,Measurement,DICOM,DICOM Value Sets,,130344,19930101,20991231,
2128006587,Variable Circular Collimator,Measurement,DICOM,DICOM Value Sets,,130332,19930101,20991231,
2128006588,Electron Fixed Aperture,Measurement,DICOM,DICOM Value Sets,,130343,19930101,20991231,
2128006589,Aperture Block,Measurement,DICOM,DICOM Value Sets,,130123,19930101,20991231,
2128006590,Leaf Pairs,Measurement,DICOM,DICOM Value Sets,,130331,19930101,20991231,
2128006591,Jaw Pair,Measurement,DICOM,DICOM Value Sets,,130330,19930101,20991231,
2128006592,Intraoperative Fixed Aperture,Measurement,DICOM,DICOM Value Sets,,130345,19930101,20991231,
2128006593,Voxelwise selection of b-value,Measurement,DICOM,DICOM Value Sets,,113285,19930101,20991231,
2128006594,RCA Region in RAO Projection,Measurement,DICOM,DICOM Value Sets,,122465,19930101,20991231,
2128006595,LAD Region in RAO Projection,Measurement,DICOM,DICOM Value Sets,,122464,19930101,20991231,
2128006596,Portacath,Measurement,DICOM,DICOM Value Sets,,112172,19930101,20991231,
2128006597,Chest tube,Measurement,DICOM,DICOM Value Sets,,112173,19930101,20991231,
2128006598,Central line,Measurement,DICOM,DICOM Value Sets,,112174,19930101,20991231,
2128006599,Kidney stent,Measurement,DICOM,DICOM Value Sets,,112175,19930101,20991231,
2128006600,Pancreatic stent,Measurement,DICOM,DICOM Value Sets,,112176,19930101,20991231,
2128006601,Nipple ring,Measurement,DICOM,DICOM Value Sets,,112177,19930101,20991231,
2128006602,Coin,Measurement,DICOM,DICOM Value Sets,,112178,19930101,20991231,
2128006603,Fiducial mark,Measurement,DICOM,DICOM Value Sets,,112171,19930101,20991231,
2128006604,Source image diffusion b-value,Measurement,DICOM,DICOM Value Sets,,113240,19930101,20991231,
2128006605,Model fitting method,Measurement,DICOM,DICOM Value Sets,,113241,19930101,20991231,
2128006606,Derivation,Measurement,DICOM,DICOM Value Sets,,121401,19930101,20991231,
2128006607,Finding,Measurement,DICOM,DICOM Value Sets,,121071,19930101,20991231,
2128006608,Equivalent Meaning of Concept Name,Measurement,DICOM,DICOM Value Sets,,121050,19930101,20991231,
2128006609,Aortic knob,Measurement,DICOM,DICOM Value Sets,,112102,19930101,20991231,
2128006610,Arch of the Azygos vein,Measurement,DICOM,DICOM Value Sets,,112103,19930101,20991231,
2128006611,left ventricle apical anterolateral segment,Measurement,DICOM,DICOM Value Sets,,130623,19930101,20991231,
2128006612,left ventricle apical inferolateral segment,Measurement,DICOM,DICOM Value Sets,,130622,19930101,20991231,
2128006613,left ventricle apical inferoseptal segment,Measurement,DICOM,DICOM Value Sets,,130621,19930101,20991231,
2128006614,left ventricle apical anteroseptal segment,Measurement,DICOM,DICOM Value Sets,,130620,19930101,20991231,
2128006615,RT Pre-Treatment Consistency Check,Measurement,DICOM,DICOM Value Sets,,121374,19930101,20991231,
2128006616,RT Pre-Treatment Dose Check,Measurement,DICOM,DICOM Value Sets,,121373,19930101,20991231,
2128006617,Acetabular angle,Measurement,DICOM,DICOM Value Sets,,121224,19930101,20991231,
2128006618,Cooper's ligament changes,Measurement,DICOM,DICOM Value Sets,,111111,19930101,20991231,
2128006619,Mass in the skin,Measurement,DICOM,DICOM Value Sets,,111112,19930101,20991231,
2128006620,Mass on the skin,Measurement,DICOM,DICOM Value Sets,,111113,19930101,20991231,
2128006621,Simultaneous Respiratory Waveform,Measurement,DICOM,DICOM Value Sets,,121305,19930101,20991231,
2128006622,Simultaneous Arterial Pulse Waveform,Measurement,DICOM,DICOM Value Sets,,121306,19930101,20991231,
2128006623,Simultaneous ECG,Measurement,DICOM,DICOM Value Sets,,121303,19930101,20991231,
2128006624,Simultaneous Voice Narrative,Measurement,DICOM,DICOM Value Sets,,121304,19930101,20991231,
2128006625,Simultaneous Doppler,Measurement,DICOM,DICOM Value Sets,,121301,19930101,20991231,
2128006626,Simultaneous Hemodynamic,Measurement,DICOM,DICOM Value Sets,,121302,19930101,20991231,
2128006627,Simultaneous Phonocardiographic Waveform,Measurement,DICOM,DICOM Value Sets,,121307,19930101,20991231,
2128006628,Distorted implant,Measurement,DICOM,DICOM Value Sets,,111506,19930101,20991231,
2128006629,Silicone-laden lymph nodes,Measurement,DICOM,DICOM Value Sets,,111507,19930101,20991231,
2128006630,Free silicone,Measurement,DICOM,DICOM Value Sets,,111508,19930101,20991231,
2128006631,Herniated implant,Measurement,DICOM,DICOM Value Sets,,111509,19930101,20991231,
2128006632,Explantation,Measurement,DICOM,DICOM Value Sets,,111510,19930101,20991231,
2128006633,Normal implants,Measurement,DICOM,DICOM Value Sets,,111503,19930101,20991231,
2128006634,Asymmetric implants,Measurement,DICOM,DICOM Value Sets,,111504,19930101,20991231,
2128006635,Calcified implant,Measurement,DICOM,DICOM Value Sets,,111505,19930101,20991231,
2128006636,Performance of Pediatric and Adult Thoracic CT,Measurement,DICOM,DICOM Value Sets,,112184,19930101,20991231,
2128006637,Performance of CT for Detection of Pulmonary Embolism in Adults,Measurement,DICOM,DICOM Value Sets,,112185,19930101,20991231,
2128006638,Institutionally defined quality control standard,Measurement,DICOM,DICOM Value Sets,,111240,19930101,20991231,
2128006639,Performance of High-Resolution CT of the Lungs in Adults,Measurement,DICOM,DICOM Value Sets,,112186,19930101,20991231,
2128006640,"Performance of Pediatric and Adult Chest Radiography, ACR",Measurement,DICOM,DICOM Value Sets,,112035,19930101,20991231,
2128006641,ACR Position Statement,Measurement,DICOM,DICOM Value Sets,,112036,19930101,20991231,
2128006642,3D Speckle Tracking,Measurement,DICOM,DICOM Value Sets,,130680,19930101,20991231,
2128006643,3D Shear Wave Elastography,Measurement,DICOM,DICOM Value Sets,,130610,19930101,20991231,
2128006644,Point Shear Wave Elastography,Measurement,DICOM,DICOM Value Sets,,130616,19930101,20991231,
2128006645,2D Speckle Tracking,Measurement,DICOM,DICOM Value Sets,,130679,19930101,20991231,
2128006646,2D Shear Wave Elastography,Measurement,DICOM,DICOM Value Sets,,130609,19930101,20991231,
2128006647,Perfusion,Measurement,DICOM,DICOM Value Sets,,110831,19930101,20991231,
2128006648,Elasticity,Measurement,DICOM,DICOM Value Sets,,110830,19930101,20991231,
2128006649,Blood Oxygenation Level,Measurement,DICOM,DICOM Value Sets,,110819,19930101,20991231,
2128006650,Blood Deoxygenation Level,Measurement,DICOM,DICOM Value Sets,,130823,19930101,20991231,
2128006651,MR Marker,Measurement,DICOM,DICOM Value Sets,,129308,19930101,20991231,
2128006652,Infrared Reflector Marker,Measurement,DICOM,DICOM Value Sets,,129309,19930101,20991231,
2128006653,Visible Reflector Marker,Measurement,DICOM,DICOM Value Sets,,129310,19930101,20991231,
2128006654,Coil Marker,Measurement,DICOM,DICOM Value Sets,,129301,19930101,20991231,
2128006655,Cylinder Marker,Measurement,DICOM,DICOM Value Sets,,129303,19930101,20991231,
2128006656,Transponder Marker,Measurement,DICOM,DICOM Value Sets,,129306,19930101,20991231,
2128006657,Wire Marker,Measurement,DICOM,DICOM Value Sets,,129305,19930101,20991231,
2128006658,Sphere,Measurement,DICOM,DICOM Value Sets,,122485,19930101,20991231,
2128006659,NIH31,Measurement,DICOM,DICOM Value Sets,,127270,19930101,20991231,
2128006660,NIH07,Measurement,DICOM,DICOM Value Sets,,127271,19930101,20991231,
2128006661,AIN76,Measurement,DICOM,DICOM Value Sets,,127272,19930101,20991231,
2128006662,AIN93G,Measurement,DICOM,DICOM Value Sets,,127273,19930101,20991231,
2128006663,AIN93M,Measurement,DICOM,DICOM Value Sets,,127274,19930101,20991231,
2128006664,Median,Measurement,DICOM,DICOM Value Sets,,130290,19930101,20991231,
2128006665,Tau,Measurement,DICOM,DICOM Value Sets,,109072,19930101,20991231,
2128006666,Indicator mean transit time,Measurement,DICOM,DICOM Value Sets,,109071,19930101,20991231,
2128006667,Right Ventricular filling time,Measurement,DICOM,DICOM Value Sets,,122214,19930101,20991231,
2128006668,Left Ventricular filling time,Measurement,DICOM,DICOM Value Sets,,122212,19930101,20991231,
2128006669,Right Ventricular ejection time,Measurement,DICOM,DICOM Value Sets,,122213,19930101,20991231,
2128006670,Left Ventricular ejection time,Measurement,DICOM,DICOM Value Sets,,122211,19930101,20991231,
2128006671,R-R interval,Measurement,DICOM,DICOM Value Sets,,122182,19930101,20991231,
2128006672,Cetuximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126513,19930101,20991231,
2128006673,RO5323441 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126755,19930101,20991231,
2128006674,J591 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126514,19930101,20991231,
2128006675,RO542908 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126756,19930101,20991231,
2128006676,cU36 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126515,19930101,20991231,
2128006677,RO6958948 ^18^F,Measurement,DICOM,DICOM Value Sets,,126757,19930101,20991231,
2128006678,Bevacizumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126516,19930101,20991231,
2128006679,PSMA-1007 F^18^,Measurement,DICOM,DICOM Value Sets,,126758,19930101,20991231,
2128006680,cG250-F(ab')(2) ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126517,19930101,20991231,
2128006681,PSMA-617 Ga^68^,Measurement,DICOM,DICOM Value Sets,,126759,19930101,20991231,
2128006682,R1507 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126518,19930101,20991231,
2128006683,E4G10 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126519,19930101,20991231,
2128006684,7E11 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126750,19930101,20991231,
2128006685,7D12 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126751,19930101,20991231,
2128006686,28H1 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126752,19930101,20991231,
2128006687,Monoclonal Antibody ^64^Cu,Measurement,DICOM,DICOM Value Sets,,126510,19930101,20991231,
2128006688,Monoclonal Antibody ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126511,19930101,20991231,
2128006689,Nanocolloidal albumin ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126753,19930101,20991231,
2128006690,Anti-B220 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126754,19930101,20991231,
2128006691,Trastuzumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126512,19930101,20991231,
2128006692,T807 F^18^,Measurement,DICOM,DICOM Value Sets,,126502,19930101,20991231,
2128006693,Flubatine F^18^,Measurement,DICOM,DICOM Value Sets,,126503,19930101,20991231,
2128006694,cMAb U36 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126746,19930101,20991231,
2128006695,DN30 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126747,19930101,20991231,
2128006696,Fresolimumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126748,19930101,20991231,
2128006697,TRC105 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126749,19930101,20991231,
2128006698,Margetuximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126740,19930101,20991231,
2128006699,SAR3419 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126741,19930101,20991231,
2128006700,Pittsburgh compound B C^11^,Measurement,DICOM,DICOM Value Sets,,126500,19930101,20991231,
2128006701,Ranibizumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126742,19930101,20991231,
2128006702,Roledumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126733,19930101,20991231,
2128006703,XmAb5574 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126734,19930101,20991231,
2128006704,Brentuximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126735,19930101,20991231,
2128006705,Panitumumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126736,19930101,20991231,
2128006706,Rituximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126737,19930101,20991231,
2128006707,Mogamulizumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126738,19930101,20991231,
2128006708,Ublituximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126739,19930101,20991231,
2128006709,MEDI-551 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126730,19930101,20991231,
2128006710,GA201 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126731,19930101,20991231,
2128006711,Ecromeximab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126732,19930101,20991231,
2128006712,Benralizumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126722,19930101,20991231,
2128006713,Ocaratuzumab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126723,19930101,20991231,
2128006714,Glembatumumab vedotin ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126724,19930101,20991231,
2128006715,Pinatuzumab vedotin ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126725,19930101,20991231,
2128006716,Polatuzumab vedotin ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126726,19930101,20991231,
2128006717,Blinatumomab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126727,19930101,20991231,
2128006718,Pegdinetanib ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126728,19930101,20991231,
2128006719,AGN-150998 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126729,19930101,20991231,
2128006720,RO6931643 ^11^C,Measurement,DICOM,DICOM Value Sets,,126720,19930101,20991231,
2128006721,Obinituzimab ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126721,19930101,20991231,
2128006722,RO6924963 ^11^C,Measurement,DICOM,DICOM Value Sets,,126719,19930101,20991231,
2128006723,Glutamine F^18^,Measurement,DICOM,DICOM Value Sets,,126711,19930101,20991231,
2128006724,2FA F^18^,Measurement,DICOM,DICOM Value Sets,,126713,19930101,20991231,
2128006725,Nifene F^18^,Measurement,DICOM,DICOM Value Sets,,126714,19930101,20991231,
2128006726,CLR1404 I^124^,Measurement,DICOM,DICOM Value Sets,,126715,19930101,20991231,
2128006727,CLR1404 I^131^,Measurement,DICOM,DICOM Value Sets,,126716,19930101,20991231,
2128006728,Flurpiridaz F^18^,Measurement,DICOM,DICOM Value Sets,,126718,19930101,20991231,
2128006729,Glutamine C^14^,Measurement,DICOM,DICOM Value Sets,,126710,19930101,20991231,
2128006730,Glutamine C^11^,Measurement,DICOM,DICOM Value Sets,,126709,19930101,20991231,
2128006731,ATSM Cu^60^,Measurement,DICOM,DICOM Value Sets,,126700,19930101,20991231,
2128006732,ATSM Cu^61^,Measurement,DICOM,DICOM Value Sets,,126701,19930101,20991231,
2128006733,ATSM Cu^62^,Measurement,DICOM,DICOM Value Sets,,126702,19930101,20991231,
2128006734,Choline C^11^,Measurement,DICOM,DICOM Value Sets,,126703,19930101,20991231,
2128006735,Fallypride C^11^,Measurement,DICOM,DICOM Value Sets,,126704,19930101,20991231,
2128006736,Fallypride F^18^,Measurement,DICOM,DICOM Value Sets,,126705,19930101,20991231,
2128006737,FLB 457 C^11^,Measurement,DICOM,DICOM Value Sets,,126706,19930101,20991231,
2128006738,Fluorotriopride F^18^,Measurement,DICOM,DICOM Value Sets,,126707,19930101,20991231,
2128006739,DPA-714 ^18^F,Measurement,DICOM,DICOM Value Sets,,126766,19930101,20991231,
2128006740,Df-FK ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126760,19930101,20991231,
2128006741,Df-FK-PEG(3) ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126761,19930101,20991231,
2128006742,Df-[FK](2) ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126762,19930101,20991231,
2128006743,Df-CD45 ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126520,19930101,20991231,
2128006744,Df-[FK](2)-3PEG(4) ^89^Zr,Measurement,DICOM,DICOM Value Sets,,126763,19930101,20991231,
2128006745,DPA-713 ^11^C,Measurement,DICOM,DICOM Value Sets,,126765,19930101,20991231,
2128006746,Application Activity,Measurement,DICOM,DICOM Value Sets,,110100,19930101,20991231,
2128006747,Procedure Record,Measurement,DICOM,DICOM Value Sets,,110111,19930101,20991231,
2128006748,Patient Record,Measurement,DICOM,DICOM Value Sets,,110110,19930101,20991231,
2128006749,Network Entry,Measurement,DICOM,DICOM Value Sets,,110108,19930101,20991231,
2128006750,Import,Measurement,DICOM,DICOM Value Sets,,110107,19930101,20991231,
2128006751,Export,Measurement,DICOM,DICOM Value Sets,,110106,19930101,20991231,
2128006752,DICOM Study Deleted,Measurement,DICOM,DICOM Value Sets,,110105,19930101,20991231,
2128006753,DICOM Instances Transferred,Measurement,DICOM,DICOM Value Sets,,110104,19930101,20991231,
2128006754,DICOM Instances Accessed,Measurement,DICOM,DICOM Value Sets,,110103,19930101,20991231,
2128006755,User Authentication,Measurement,DICOM,DICOM Value Sets,,110114,19930101,20991231,
2128006756,Begin Transferring DICOM Instances,Measurement,DICOM,DICOM Value Sets,,110102,19930101,20991231,
2128006757,Security Alert,Measurement,DICOM,DICOM Value Sets,,110113,19930101,20991231,
2128006758,Audit Log Used,Measurement,DICOM,DICOM Value Sets,,110101,19930101,20991231,
2128006759,Query,Measurement,DICOM,DICOM Value Sets,,110112,19930101,20991231,
2128006760,Order Record,Measurement,DICOM,DICOM Value Sets,,110109,19930101,20991231,
2128006761,Continuous,Measurement,DICOM,DICOM Value Sets,,113630,19930101,20991231,
2128006762,Pulsed,Measurement,DICOM,DICOM Value Sets,,113631,19930101,20991231,
2128006763,Image frame,Measurement,DICOM,DICOM Value Sets,,130781,19930101,20991231,
2128006764,Study,Measurement,DICOM,DICOM Value Sets,,113014,19930101,20991231,
2128006765,Patient,Measurement,DICOM,DICOM Value Sets,,121025,19930101,20991231,
2128006766,Series,Measurement,DICOM,DICOM Value Sets,,113015,19930101,20991231,
2128006767,Effective Dose,Measurement,DICOM,DICOM Value Sets,,113839,19930101,20991231,
2128006768,Total Fluoro Time,Measurement,DICOM,DICOM Value Sets,,113730,19930101,20991231,
2128006769,Total Number of Radiographic Frames,Measurement,DICOM,DICOM Value Sets,,113731,19930101,20991231,
2128006770,Mean CTDIvol,Measurement,DICOM,DICOM Value Sets,,113830,19930101,20991231,
2128006771,Dose Area Product Total,Measurement,DICOM,DICOM Value Sets,,113722,19930101,20991231,
2128006772,CT Dose Length Product Sub-Total,Measurement,DICOM,DICOM Value Sets,,130745,19930101,20991231,
2128006773,CT Dose Length Product Total,Measurement,DICOM,DICOM Value Sets,,113813,19930101,20991231,
2128006774,Entrance Exposure at RP,Measurement,DICOM,DICOM Value Sets,,111636,19930101,20991231,
2128006775,Acquisition Dose Area Product Total,Measurement,DICOM,DICOM Value Sets,,113727,19930101,20991231,
2128006776,Accumulated Average Glandular Dose (mammo),Measurement,DICOM,DICOM Value Sets,,111637,19930101,20991231,
2128006777,Fluoro Dose Area Product Total,Measurement,DICOM,DICOM Value Sets,,113726,19930101,20991231,
2128006778,Administered activity,Measurement,DICOM,DICOM Value Sets,,113507,19930101,20991231,
2128006779,Standard deviation of population,Measurement,DICOM,DICOM Value Sets,,121414,19930101,20991231,
2128006780,2 Sigma deviation of population,Measurement,DICOM,DICOM Value Sets,,121417,19930101,20991231,
2128006781,Interquartile Range to Median ratio of population,Measurement,DICOM,DICOM Value Sets,,130615,19930101,20991231,
2128006782,Interquartile Range of population,Measurement,DICOM,DICOM Value Sets,,130614,19930101,20991231,
2128006783,Bloom-Richardson Grade,Measurement,DICOM,DICOM Value Sets,,111502,19930101,20991231,
2128006784,Anginal Equivalent,Measurement,DICOM,DICOM Value Sets,,122799,19930101,20991231,
2128006785,Standby,Measurement,DICOM,DICOM Value Sets,,121101,19930101,20991231,
2128006786,Irradiation Administering,Measurement,DICOM,DICOM Value Sets,,113851,19930101,20991231,
2128006787,Irradiation Authorizing,Measurement,DICOM,DICOM Value Sets,,113850,19930101,20991231,
2128006788,Image Quality Controller,Measurement,DICOM,DICOM Value Sets,,129003,19930101,20991231,
2128006789,Designator,Measurement,DICOM,DICOM Value Sets,,129002,19930101,20991231,
2128006790,Results Quality Controller,Measurement,DICOM,DICOM Value Sets,,129004,19930101,20991231,
2128006791,Assisting,Measurement,DICOM,DICOM Value Sets,,121099,19930101,20991231,
2128006792,Recording,Measurement,DICOM,DICOM Value Sets,,121097,19930101,20991231,
2128006793,Verifying,Measurement,DICOM,DICOM Value Sets,,121098,19930101,20991231,
2128006794,Requesting,Measurement,DICOM,DICOM Value Sets,,121096,19930101,20991231,
2128006795,Eligibility Reader,Measurement,DICOM,DICOM Value Sets,,129001,19930101,20991231,
2128006796,Performing,Measurement,DICOM,DICOM Value Sets,,121094,19930101,20991231,
2128006797,C0 - Inadequate Study/Awaiting Prior Comparisons,Measurement,DICOM,DICOM Value Sets,,112240,19930101,20991231,
2128006798,C1 - Normal Colon or Benign Lesion,Measurement,DICOM,DICOM Value Sets,,112241,19930101,20991231,
2128006799,C2 - Intermediate Polyp or Indeterminate Finding,Measurement,DICOM,DICOM Value Sets,,112242,19930101,20991231,
2128006800,"C3 - Polyp, Possibly Advanced Adenoma",Measurement,DICOM,DICOM Value Sets,,112243,19930101,20991231,
2128006801,"C4 - Colonic Mass, Likely Malignant",Measurement,DICOM,DICOM Value Sets,,112244,19930101,20991231,
2128006802,Target Lesion at Baseline,Measurement,DICOM,DICOM Value Sets,,112074,19930101,20991231,
2128006803,Non-Target Lesion at Baseline,Measurement,DICOM,DICOM Value Sets,,112075,19930101,20991231,
2128006804,Non-Lesion at Baseline,Measurement,DICOM,DICOM Value Sets,,112076,19930101,20991231,
2128006805,RT Geometric Information,Measurement,DICOM,DICOM Value Sets,,130043,19930101,20991231,
2128006806,RT Dose Calculation Structure,Measurement,DICOM,DICOM Value Sets,,130042,19930101,20991231,
2128006807,RT Target,Measurement,DICOM,DICOM Value Sets,,130041,19930101,20991231,
2128006808,External Body Model,Measurement,DICOM,DICOM Value Sets,,130047,19930101,20991231,
2128006809,Non-specific Volume,Measurement,DICOM,DICOM Value Sets,,130046,19930101,20991231,
