,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
4427,2128104428,Source Applicator Wall Nominal Transmission,Measurement,DICOM,DICOM Attributes,,300A029E,19930101,20991231,
4428,2128104429,Source Applicator Step Size,Measurement,DICOM,DICOM Attributes,,300A02A0,19930101,20991231,
4429,2128104430,Applicator Shape Referenced ROI Number,Measurement,DICOM,DICOM Attributes,,300A02A1,19930101,20991231,
4430,2128104431,Transfer Tube Number,Measurement,DICOM,DICOM Attributes,,300A02A2,19930101,20991231,
4431,2128104432,Transfer Tube Length,Measurement,DICOM,DICOM Attributes,,300A02A4,19930101,20991231,
4432,2128104433,Channel Shield Sequence,Measurement,DICOM,DICOM Attributes,,300A02B0,19930101,20991231,
4433,2128104434,Channel Shield Number,Measurement,DICOM,DICOM Attributes,,300A02B2,19930101,20991231,
4434,2128104435,Channel Shield ID,Measurement,DICOM,DICOM Attributes,,300A02B3,19930101,20991231,
4435,2128104436,Channel Shield Name,Measurement,DICOM,DICOM Attributes,,300A02B4,19930101,20991231,
4436,2128104437,Channel Shield Nominal Thickness,Measurement,DICOM,DICOM Attributes,,300A02B8,19930101,20991231,
4437,2128104438,Channel Shield Nominal Transmission,Measurement,DICOM,DICOM Attributes,,300A02BA,19930101,20991231,
4438,2128104439,Final Cumulative Time Weight,Measurement,DICOM,DICOM Attributes,,300A02C8,19930101,20991231,
4439,2128104440,Brachy Control Point Sequence,Measurement,DICOM,DICOM Attributes,,300A02D0,19930101,20991231,
4440,2128104441,Control Point Relative Position,Measurement,DICOM,DICOM Attributes,,300A02D2,19930101,20991231,
4441,2128104442,Control Point 3D Position,Measurement,DICOM,DICOM Attributes,,300A02D4,19930101,20991231,
4442,2128104443,Cumulative Time Weight,Measurement,DICOM,DICOM Attributes,,300A02D6,19930101,20991231,
4443,2128104444,Compensator Divergence,Measurement,DICOM,DICOM Attributes,,300A02E0,19930101,20991231,
4444,2128104445,Compensator Mounting Position,Measurement,DICOM,DICOM Attributes,,300A02E1,19930101,20991231,
4445,2128104446,Source to Compensator Distance,Measurement,DICOM,DICOM Attributes,,300A02E2,19930101,20991231,
4446,2128104447,Total Compensator Tray Water-Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A02E3,19930101,20991231,
4447,2128104448,Isocenter to Compensator Tray Distance,Measurement,DICOM,DICOM Attributes,,300A02E4,19930101,20991231,
4448,2128104449,Compensator Column Offset,Measurement,DICOM,DICOM Attributes,,300A02E5,19930101,20991231,
4449,2128104450,Isocenter to Compensator Distances,Measurement,DICOM,DICOM Attributes,,300A02E6,19930101,20991231,
4450,2128104451,Compensator Relative Stopping Power Ratio,Measurement,DICOM,DICOM Attributes,,300A02E7,19930101,20991231,
4451,2128104452,Compensator Milling Tool Diameter,Measurement,DICOM,DICOM Attributes,,300A02E8,19930101,20991231,
4452,2128104453,Ion Range Compensator Sequence,Measurement,DICOM,DICOM Attributes,,300A02EA,19930101,20991231,
4453,2128104454,Compensator Description,Measurement,DICOM,DICOM Attributes,,300A02EB,19930101,20991231,
4454,2128104455,Radiation Mass Number,Measurement,DICOM,DICOM Attributes,,300A0302,19930101,20991231,
4455,2128104456,Radiation Atomic Number,Measurement,DICOM,DICOM Attributes,,300A0304,19930101,20991231,
4456,2128104457,Radiation Charge State,Measurement,DICOM,DICOM Attributes,,300A0306,19930101,20991231,
4457,2128104458,Scan Mode,Measurement,DICOM,DICOM Attributes,,300A0308,19930101,20991231,
4458,2128104459,Modulated Scan Mode Type,Measurement,DICOM,DICOM Attributes,,300A0309,19930101,20991231,
4459,2128104460,Virtual Source-Axis Distances,Measurement,DICOM,DICOM Attributes,,300A030A,19930101,20991231,
4460,2128104461,Snout Sequence,Measurement,DICOM,DICOM Attributes,,300A030C,19930101,20991231,
4461,2128104462,Snout Position,Measurement,DICOM,DICOM Attributes,,300A030D,19930101,20991231,
4462,2128104463,Snout ID,Measurement,DICOM,DICOM Attributes,,300A030F,19930101,20991231,
4463,2128104464,Number of Range Shifters,Measurement,DICOM,DICOM Attributes,,300A0312,19930101,20991231,
4464,2128104465,Range Shifter Sequence,Measurement,DICOM,DICOM Attributes,,300A0314,19930101,20991231,
4465,2128104466,Range Shifter Number,Measurement,DICOM,DICOM Attributes,,300A0316,19930101,20991231,
4466,2128104467,Range Shifter ID,Measurement,DICOM,DICOM Attributes,,300A0318,19930101,20991231,
4467,2128104468,Range Shifter Type,Measurement,DICOM,DICOM Attributes,,300A0320,19930101,20991231,
4468,2128104469,Range Shifter Description,Measurement,DICOM,DICOM Attributes,,300A0322,19930101,20991231,
4469,2128104470,Number of Lateral Spreading Devices,Measurement,DICOM,DICOM Attributes,,300A0330,19930101,20991231,
4470,2128104471,Lateral Spreading Device Sequence,Measurement,DICOM,DICOM Attributes,,300A0332,19930101,20991231,
4471,2128104472,Lateral Spreading Device Number,Measurement,DICOM,DICOM Attributes,,300A0334,19930101,20991231,
4472,2128104473,Lateral Spreading Device ID,Measurement,DICOM,DICOM Attributes,,300A0336,19930101,20991231,
4473,2128104474,Lateral Spreading Device Type,Measurement,DICOM,DICOM Attributes,,300A0338,19930101,20991231,
4474,2128104475,Lateral Spreading Device Description,Measurement,DICOM,DICOM Attributes,,300A033A,19930101,20991231,
4475,2128104476,Lateral Spreading Device Water Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A033C,19930101,20991231,
4476,2128104477,Number of Range Modulators,Measurement,DICOM,DICOM Attributes,,300A0340,19930101,20991231,
4477,2128104478,Range Modulator Sequence,Measurement,DICOM,DICOM Attributes,,300A0342,19930101,20991231,
4478,2128104479,Range Modulator Number,Measurement,DICOM,DICOM Attributes,,300A0344,19930101,20991231,
4479,2128104480,Range Modulator ID,Measurement,DICOM,DICOM Attributes,,300A0346,19930101,20991231,
4480,2128104481,Range Modulator Type,Measurement,DICOM,DICOM Attributes,,300A0348,19930101,20991231,
4481,2128104482,Range Modulator Description,Measurement,DICOM,DICOM Attributes,,300A034A,19930101,20991231,
4482,2128104483,Beam Current Modulation ID,Measurement,DICOM,DICOM Attributes,,300A034C,19930101,20991231,
4483,2128104484,Patient Support Type,Measurement,DICOM,DICOM Attributes,,300A0350,19930101,20991231,
4484,2128104485,Patient Support ID,Measurement,DICOM,DICOM Attributes,,300A0352,19930101,20991231,
4485,2128104486,Patient Support Accessory Code,Measurement,DICOM,DICOM Attributes,,300A0354,19930101,20991231,
4486,2128104487,Tray Accessory Code,Measurement,DICOM,DICOM Attributes,,300A0355,19930101,20991231,
4487,2128104488,Fixation Light Azimuthal Angle,Measurement,DICOM,DICOM Attributes,,300A0356,19930101,20991231,
4488,2128104489,Fixation Light Polar Angle,Measurement,DICOM,DICOM Attributes,,300A0358,19930101,20991231,
4489,2128104490,Meterset Rate,Measurement,DICOM,DICOM Attributes,,300A035A,19930101,20991231,
4490,2128104491,Range Shifter Settings Sequence,Measurement,DICOM,DICOM Attributes,,300A0360,19930101,20991231,
4491,2128104492,Range Shifter Setting,Measurement,DICOM,DICOM Attributes,,300A0362,19930101,20991231,
4492,2128104493,Isocenter to Range Shifter Distance,Measurement,DICOM,DICOM Attributes,,300A0364,19930101,20991231,
4493,2128104494,Range Shifter Water Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A0366,19930101,20991231,
4494,2128104495,Lateral Spreading Device Settings Sequence,Measurement,DICOM,DICOM Attributes,,300A0370,19930101,20991231,
4495,2128104496,Lateral Spreading Device Setting,Measurement,DICOM,DICOM Attributes,,300A0372,19930101,20991231,
4496,2128104497,Isocenter to Lateral Spreading Device Distance,Measurement,DICOM,DICOM Attributes,,300A0374,19930101,20991231,
4497,2128104498,Range Modulator Settings Sequence,Measurement,DICOM,DICOM Attributes,,300A0380,19930101,20991231,
4498,2128104499,Range Modulator Gating Start Value,Measurement,DICOM,DICOM Attributes,,300A0382,19930101,20991231,
4499,2128104500,Range Modulator Gating Stop Value,Measurement,DICOM,DICOM Attributes,,300A0384,19930101,20991231,
4500,2128104501,Range Modulator Gating Start Water Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A0386,19930101,20991231,
4501,2128104502,Range Modulator Gating Stop Water Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A0388,19930101,20991231,
4502,2128104503,Isocenter to Range Modulator Distance,Measurement,DICOM,DICOM Attributes,,300A038A,19930101,20991231,
4503,2128104504,Scan Spot Time Offset,Measurement,DICOM,DICOM Attributes,,300A038F,19930101,20991231,
4504,2128104505,Scan Spot Tune ID,Measurement,DICOM,DICOM Attributes,,300A0390,19930101,20991231,
4505,2128104506,Scan Spot Prescribed Indices,Measurement,DICOM,DICOM Attributes,,300A0391,19930101,20991231,
4506,2128104507,Number of Scan Spot Positions,Measurement,DICOM,DICOM Attributes,,300A0392,19930101,20991231,
4507,2128104508,Scan Spot Reordered,Measurement,DICOM,DICOM Attributes,,300A0393,19930101,20991231,
4508,2128104509,Scan Spot Position Map,Measurement,DICOM,DICOM Attributes,,300A0394,19930101,20991231,
4509,2128104510,Scan Spot Reordering Allowed,Measurement,DICOM,DICOM Attributes,,300A0395,19930101,20991231,
4510,2128104511,Scan Spot Meterset Weights,Measurement,DICOM,DICOM Attributes,,300A0396,19930101,20991231,
4511,2128104512,Scanning Spot Size,Measurement,DICOM,DICOM Attributes,,300A0398,19930101,20991231,
4512,2128104513,Scan Spot Sizes Delivered,Measurement,DICOM,DICOM Attributes,,300A0399,19930101,20991231,
4513,2128104514,Number of Paintings,Measurement,DICOM,DICOM Attributes,,300A039A,19930101,20991231,
4514,2128104515,Ion Tolerance Table Sequence,Measurement,DICOM,DICOM Attributes,,300A03A0,19930101,20991231,
4515,2128104516,Ion Beam Sequence,Measurement,DICOM,DICOM Attributes,,300A03A2,19930101,20991231,
4516,2128104517,Ion Beam Limiting Device Sequence,Measurement,DICOM,DICOM Attributes,,300A03A4,19930101,20991231,
4517,2128104518,Ion Block Sequence,Measurement,DICOM,DICOM Attributes,,300A03A6,19930101,20991231,
4518,2128104519,Ion Control Point Sequence,Measurement,DICOM,DICOM Attributes,,300A03A8,19930101,20991231,
4519,2128104520,Ion Wedge Sequence,Measurement,DICOM,DICOM Attributes,,300A03AA,19930101,20991231,
4520,2128104521,Ion Wedge Position Sequence,Measurement,DICOM,DICOM Attributes,,300A03AC,19930101,20991231,
4521,2128104522,Referenced Setup Image Sequence,Measurement,DICOM,DICOM Attributes,,300A0401,19930101,20991231,
4522,2128104523,Setup Image Comment,Measurement,DICOM,DICOM Attributes,,300A0402,19930101,20991231,
4523,2128104524,Motion Synchronization Sequence,Measurement,DICOM,DICOM Attributes,,300A0410,19930101,20991231,
4524,2128104525,Control Point Orientation,Measurement,DICOM,DICOM Attributes,,300A0412,19930101,20991231,
4525,2128104526,General Accessory Sequence,Measurement,DICOM,DICOM Attributes,,300A0420,19930101,20991231,
4526,2128104527,General Accessory ID,Measurement,DICOM,DICOM Attributes,,300A0421,19930101,20991231,
4527,2128104528,General Accessory Description,Measurement,DICOM,DICOM Attributes,,300A0422,19930101,20991231,
4528,2128104529,General Accessory Type,Measurement,DICOM,DICOM Attributes,,300A0423,19930101,20991231,
4529,2128104530,General Accessory Number,Measurement,DICOM,DICOM Attributes,,300A0424,19930101,20991231,
4530,2128104531,Source to General Accessory Distance,Measurement,DICOM,DICOM Attributes,,300A0425,19930101,20991231,
4531,2128104532,Isocenter to General Accessory Distance,Measurement,DICOM,DICOM Attributes,,300A0426,19930101,20991231,
4532,2128104533,Applicator Geometry Sequence,Measurement,DICOM,DICOM Attributes,,300A0431,19930101,20991231,
4533,2128104534,Applicator Aperture Shape,Measurement,DICOM,DICOM Attributes,,300A0432,19930101,20991231,
4534,2128104535,Applicator Opening,Measurement,DICOM,DICOM Attributes,,300A0433,19930101,20991231,
4535,2128104536,Applicator Opening X,Measurement,DICOM,DICOM Attributes,,300A0434,19930101,20991231,
4536,2128104537,Applicator Opening Y,Measurement,DICOM,DICOM Attributes,,300A0435,19930101,20991231,
4537,2128104538,Source to Applicator Mounting Position Distance,Measurement,DICOM,DICOM Attributes,,300A0436,19930101,20991231,
4538,2128104539,Number of Block Slab Items,Measurement,DICOM,DICOM Attributes,,300A0440,19930101,20991231,
4539,2128104540,Block Slab Sequence,Measurement,DICOM,DICOM Attributes,,300A0441,19930101,20991231,
4540,2128104541,Block Slab Thickness,Measurement,DICOM,DICOM Attributes,,300A0442,19930101,20991231,
4541,2128104542,Block Slab Number,Measurement,DICOM,DICOM Attributes,,300A0443,19930101,20991231,
4542,2128104543,Device Motion Control Sequence,Measurement,DICOM,DICOM Attributes,,300A0450,19930101,20991231,
4543,2128104544,Device Motion Execution Mode,Measurement,DICOM,DICOM Attributes,,300A0451,19930101,20991231,
4544,2128104545,Device Motion Observation Mode,Measurement,DICOM,DICOM Attributes,,300A0452,19930101,20991231,
4545,2128104546,Device Motion Parameter Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0453,19930101,20991231,
4546,2128104547,Distal Depth Fraction,Measurement,DICOM,DICOM Attributes,,300A0501,19930101,20991231,
4547,2128104548,Distal Depth,Measurement,DICOM,DICOM Attributes,,300A0502,19930101,20991231,
4548,2128104549,Nominal Range Modulation Fractions,Measurement,DICOM,DICOM Attributes,,300A0503,19930101,20991231,
4549,2128104550,Nominal Range Modulated Region Depths,Measurement,DICOM,DICOM Attributes,,300A0504,19930101,20991231,
4550,2128104551,Depth Dose Parameters Sequence,Measurement,DICOM,DICOM Attributes,,300A0505,19930101,20991231,
4551,2128104552,Delivered Depth Dose Parameters Sequence,Measurement,DICOM,DICOM Attributes,,300A0506,19930101,20991231,
4552,2128104553,Delivered Distal Depth Fraction,Measurement,DICOM,DICOM Attributes,,300A0507,19930101,20991231,
4553,2128104554,Delivered Distal Depth,Measurement,DICOM,DICOM Attributes,,300A0508,19930101,20991231,
4554,2128104555,Delivered Nominal Range Modulation Fractions,Measurement,DICOM,DICOM Attributes,,300A0509,19930101,20991231,
4555,2128104556,Delivered Nominal Range Modulated Region Depths,Measurement,DICOM,DICOM Attributes,,300A0510,19930101,20991231,
4556,2128104557,Delivered Reference Dose Definition,Measurement,DICOM,DICOM Attributes,,300A0511,19930101,20991231,
4557,2128104558,Reference Dose Definition,Measurement,DICOM,DICOM Attributes,,300A0512,19930101,20991231,
4558,2128104559,RT Control Point Index,Measurement,DICOM,DICOM Attributes,,300A0600,19930101,20991231,
4559,2128104560,Radiation Generation Mode Index,Measurement,DICOM,DICOM Attributes,,300A0601,19930101,20991231,
4560,2128104561,Referenced Defined Device Index,Measurement,DICOM,DICOM Attributes,,300A0602,19930101,20991231,
4561,2128104562,Radiation Dose Identification Index,Measurement,DICOM,DICOM Attributes,,300A0603,19930101,20991231,
4562,2128104563,Number of RT Control Points,Measurement,DICOM,DICOM Attributes,,300A0604,19930101,20991231,
4563,2128104564,Referenced Radiation Generation Mode Index,Measurement,DICOM,DICOM Attributes,,300A0605,19930101,20991231,
4564,2128104565,Treatment Position Index,Measurement,DICOM,DICOM Attributes,,300A0606,19930101,20991231,
4565,2128104566,Referenced Device Index,Measurement,DICOM,DICOM Attributes,,300A0607,19930101,20991231,
4566,2128104567,Treatment Position Group Label,Measurement,DICOM,DICOM Attributes,,300A0608,19930101,20991231,
4567,2128104568,Treatment Position Group UID,Measurement,DICOM,DICOM Attributes,,300A0609,19930101,20991231,
4568,2128104569,Treatment Position Group Sequence,Measurement,DICOM,DICOM Attributes,,300A060A,19930101,20991231,
4569,2128104570,Referenced Treatment Position Index,Measurement,DICOM,DICOM Attributes,,300A060B,19930101,20991231,
4570,2128104571,Referenced Radiation Dose Identification Index,Measurement,DICOM,DICOM Attributes,,300A060C,19930101,20991231,
4571,2128104572,RT Accessory Holder Water-Equivalent Thickness,Measurement,DICOM,DICOM Attributes,,300A060D,19930101,20991231,
4572,2128104573,Referenced RT Accessory Holder Device Index,Measurement,DICOM,DICOM Attributes,,300A060E,19930101,20991231,
4573,2128104574,RT Accessory Holder Slot Existence Flag,Measurement,DICOM,DICOM Attributes,,300A060F,19930101,20991231,
4574,2128104575,RT Accessory Holder Slot Sequence,Measurement,DICOM,DICOM Attributes,,300A0610,19930101,20991231,
4575,2128104576,RT Accessory Holder Slot ID,Measurement,DICOM,DICOM Attributes,,300A0611,19930101,20991231,
4576,2128104577,RT Accessory Holder Slot Distance,Measurement,DICOM,DICOM Attributes,,300A0612,19930101,20991231,
4577,2128104578,RT Accessory Slot Distance,Measurement,DICOM,DICOM Attributes,,300A0613,19930101,20991231,
4578,2128104579,RT Accessory Holder Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A0614,19930101,20991231,
4579,2128104580,RT Accessory Device Slot ID,Measurement,DICOM,DICOM Attributes,,300A0615,19930101,20991231,
4580,2128104581,RT Radiation Sequence,Measurement,DICOM,DICOM Attributes,,300A0616,19930101,20991231,
4581,2128104582,Radiation Dose Sequence,Measurement,DICOM,DICOM Attributes,,300A0617,19930101,20991231,
4582,2128104583,Radiation Dose Identification Sequence,Measurement,DICOM,DICOM Attributes,,300A0618,19930101,20991231,
4583,2128104584,Radiation Dose Identification Label,Measurement,DICOM,DICOM Attributes,,300A0619,19930101,20991231,
4584,2128104585,Reference Dose Type,Measurement,DICOM,DICOM Attributes,,300A061A,19930101,20991231,
4585,2128104586,Primary Dose Value Indicator,Measurement,DICOM,DICOM Attributes,,300A061B,19930101,20991231,
4586,2128104587,Dose Values Sequence,Measurement,DICOM,DICOM Attributes,,300A061C,19930101,20991231,
4587,2128104588,Dose Value Purpose,Measurement,DICOM,DICOM Attributes,,300A061D,19930101,20991231,
4588,2128104589,Reference Dose Point Coordinates,Measurement,DICOM,DICOM Attributes,,300A061E,19930101,20991231,
4589,2128104590,Radiation Dose Values Parameters Sequence,Measurement,DICOM,DICOM Attributes,,300A061F,19930101,20991231,
4590,2128104591,Meterset to Dose Mapping Sequence,Measurement,DICOM,DICOM Attributes,,300A0620,19930101,20991231,
4591,2128104592,Expected In-Vivo Measurement Values Sequence,Measurement,DICOM,DICOM Attributes,,300A0621,19930101,20991231,
4592,2128104593,Expected In-Vivo Measurement Value Index,Measurement,DICOM,DICOM Attributes,,300A0622,19930101,20991231,
4593,2128104594,Radiation Dose In-Vivo Measurement Label,Measurement,DICOM,DICOM Attributes,,300A0623,19930101,20991231,
4594,2128104595,Radiation Dose Central Axis Displacement,Measurement,DICOM,DICOM Attributes,,300A0624,19930101,20991231,
4595,2128104596,Radiation Dose Value,Measurement,DICOM,DICOM Attributes,,300A0625,19930101,20991231,
4596,2128104597,Radiation Dose Source to Skin Distance,Measurement,DICOM,DICOM Attributes,,300A0626,19930101,20991231,
4597,2128104598,Radiation Dose Measurement Point Coordinates,Measurement,DICOM,DICOM Attributes,,300A0627,19930101,20991231,
4598,2128104599,Radiation Dose Source to External Contour Distance,Measurement,DICOM,DICOM Attributes,,300A0628,19930101,20991231,
4599,2128104600,RT Tolerance Set Sequence,Measurement,DICOM,DICOM Attributes,,300A0629,19930101,20991231,
4600,2128104601,RT Tolerance Set Label,Measurement,DICOM,DICOM Attributes,,300A062A,19930101,20991231,
4601,2128104602,Attribute Tolerance Values Sequence,Measurement,DICOM,DICOM Attributes,,300A062B,19930101,20991231,
4602,2128104603,Tolerance Value,Measurement,DICOM,DICOM Attributes,,300A062C,19930101,20991231,
4603,2128104604,Patient Support Position Tolerance Sequence,Measurement,DICOM,DICOM Attributes,,300A062D,19930101,20991231,
4604,2128104605,Treatment Time Limit,Measurement,DICOM,DICOM Attributes,,300A062E,19930101,20991231,
4605,2128104606,C-Arm Photon-Electron Control Point Sequence,Measurement,DICOM,DICOM Attributes,,300A062F,19930101,20991231,
4606,2128104607,Referenced RT Radiation Sequence,Measurement,DICOM,DICOM Attributes,,300A0630,19930101,20991231,
4607,2128104608,Referenced RT Instance Sequence,Measurement,DICOM,DICOM Attributes,,300A0631,19930101,20991231,
4608,2128104609,Referenced RT Patient Setup Sequence,Measurement,DICOM,DICOM Attributes,,300A0632,19930101,20991231,
4609,2128104610,Source to Patient Surface Distance,Measurement,DICOM,DICOM Attributes,,300A0634,19930101,20991231,
4610,2128104611,Treatment Machine Special Mode Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0635,19930101,20991231,
4611,2128104612,Intended Number of Fractions,Measurement,DICOM,DICOM Attributes,,300A0636,19930101,20991231,
4612,2128104613,RT Radiation Set Intent,Measurement,DICOM,DICOM Attributes,,300A0637,19930101,20991231,
4613,2128104614,RT Radiation Physical and Geometric Content Detail Flag,Measurement,DICOM,DICOM Attributes,,300A0638,19930101,20991231,
4614,2128104615,RT Record Flag,Measurement,DICOM,DICOM Attributes,,300A0639,19930101,20991231,
4615,2128104616,Treatment Device Identification Sequence,Measurement,DICOM,DICOM Attributes,,300A063A,19930101,20991231,
4616,2128104617,Referenced RT Physician Intent Sequence,Measurement,DICOM,DICOM Attributes,,300A063B,19930101,20991231,
4617,2128104618,Cumulative Meterset,Measurement,DICOM,DICOM Attributes,,300A063C,19930101,20991231,
4618,2128104619,Delivery Rate,Measurement,DICOM,DICOM Attributes,,300A063D,19930101,20991231,
4619,2128104620,Delivery Rate Unit Sequence,Measurement,DICOM,DICOM Attributes,,300A063E,19930101,20991231,
4620,2128104621,Treatment Position Sequence,Measurement,DICOM,DICOM Attributes,,300A063F,19930101,20991231,
4621,2128104622,Radiation Source-Axis Distance,Measurement,DICOM,DICOM Attributes,,300A0640,19930101,20991231,
4622,2128104623,Number of RT Beam Limiting Devices,Measurement,DICOM,DICOM Attributes,,300A0641,19930101,20991231,
4623,2128104624,RT Beam Limiting Device Proximal Distance,Measurement,DICOM,DICOM Attributes,,300A0642,19930101,20991231,
4624,2128104625,RT Beam Limiting Device Distal Distance,Measurement,DICOM,DICOM Attributes,,300A0643,19930101,20991231,
4625,2128104626,Parallel RT Beam Delimiter Device Orientation Label Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0644,19930101,20991231,
4626,2128104627,Beam Modifier Orientation Angle,Measurement,DICOM,DICOM Attributes,,300A0645,19930101,20991231,
4627,2128104628,Fixed RT Beam Delimiter Device Sequence,Measurement,DICOM,DICOM Attributes,,300A0646,19930101,20991231,
4628,2128104629,Parallel RT Beam Delimiter Device Sequence,Measurement,DICOM,DICOM Attributes,,300A0647,19930101,20991231,
4629,2128104630,Number of Parallel RT Beam Delimiters,Measurement,DICOM,DICOM Attributes,,300A0648,19930101,20991231,
4630,2128104631,Parallel RT Beam Delimiter Boundaries,Measurement,DICOM,DICOM Attributes,,300A0649,19930101,20991231,
4631,2128104632,Parallel RT Beam Delimiter Positions,Measurement,DICOM,DICOM Attributes,,300A064A,19930101,20991231,
4632,2128104633,RT Beam Limiting Device Offset,Measurement,DICOM,DICOM Attributes,,300A064B,19930101,20991231,
4633,2128104634,RT Beam Delimiter Geometry Sequence,Measurement,DICOM,DICOM Attributes,,300A064C,19930101,20991231,
4634,2128104635,RT Beam Limiting Device Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A064D,19930101,20991231,
4635,2128104636,Parallel RT Beam Delimiter Opening Mode,Measurement,DICOM,DICOM Attributes,,300A064E,19930101,20991231,
4636,2128104637,Parallel RT Beam Delimiter Leaf Mounting Side,Measurement,DICOM,DICOM Attributes,,300A064F,19930101,20991231,
4637,2128104638,Patient Setup UID,Measurement,DICOM,DICOM Attributes,,300A0650,19930101,20991231,
4638,2128104639,Wedge Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A0651,19930101,20991231,
4639,2128104640,Radiation Beam Wedge Angle,Measurement,DICOM,DICOM Attributes,,300A0652,19930101,20991231,
4640,2128104641,Radiation Beam Wedge Thin Edge Distance,Measurement,DICOM,DICOM Attributes,,300A0653,19930101,20991231,
4641,2128104642,Radiation Beam Effective Wedge Angle,Measurement,DICOM,DICOM Attributes,,300A0654,19930101,20991231,
4642,2128104643,Number of Wedge Positions,Measurement,DICOM,DICOM Attributes,,300A0655,19930101,20991231,
4643,2128104644,RT Beam Limiting Device Opening Sequence,Measurement,DICOM,DICOM Attributes,,300A0656,19930101,20991231,
4644,2128104645,Number of RT Beam Limiting Device Openings,Measurement,DICOM,DICOM Attributes,,300A0657,19930101,20991231,
4645,2128104646,Radiation Dosimeter Unit Sequence,Measurement,DICOM,DICOM Attributes,,300A0658,19930101,20991231,
4646,2128104647,RT Device Distance Reference Location Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0659,19930101,20991231,
4647,2128104648,Radiation Device Configuration and Commissioning Key Sequence,Measurement,DICOM,DICOM Attributes,,300A065A,19930101,20991231,
4648,2128104649,Patient Support Position Parameter Sequence,Measurement,DICOM,DICOM Attributes,,300A065B,19930101,20991231,
4649,2128104650,Patient Support Position Specification Method,Measurement,DICOM,DICOM Attributes,,300A065C,19930101,20991231,
4650,2128104651,Patient Support Position Device Parameter Sequence,Measurement,DICOM,DICOM Attributes,,300A065D,19930101,20991231,
4651,2128104652,Device Order Index,Measurement,DICOM,DICOM Attributes,,300A065E,19930101,20991231,
4652,2128104653,Patient Support Position Parameter Order Index,Measurement,DICOM,DICOM Attributes,,300A065F,19930101,20991231,
4653,2128104654,Patient Support Position Device Tolerance Sequence,Measurement,DICOM,DICOM Attributes,,300A0660,19930101,20991231,
4654,2128104655,Patient Support Position Tolerance Order Index,Measurement,DICOM,DICOM Attributes,,300A0661,19930101,20991231,
4655,2128104656,Compensator Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A0662,19930101,20991231,
4656,2128104657,Compensator Map Orientation,Measurement,DICOM,DICOM Attributes,,300A0663,19930101,20991231,
4657,2128104658,Compensator Proximal Thickness Map,Measurement,DICOM,DICOM Attributes,,300A0664,19930101,20991231,
4658,2128104659,Compensator Distal Thickness Map,Measurement,DICOM,DICOM Attributes,,300A0665,19930101,20991231,
4659,2128104660,Compensator Base Plane Offset,Measurement,DICOM,DICOM Attributes,,300A0666,19930101,20991231,
4660,2128104661,Compensator Shape Fabrication Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0667,19930101,20991231,
4661,2128104662,Compensator Shape Sequence,Measurement,DICOM,DICOM Attributes,,300A0668,19930101,20991231,
4662,2128104663,Radiation Beam Compensator Milling Tool Diameter,Measurement,DICOM,DICOM Attributes,,300A0669,19930101,20991231,
4663,2128104664,Block Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A066A,19930101,20991231,
4664,2128104665,Block Edge Data,Measurement,DICOM,DICOM Attributes,,300A066B,19930101,20991231,
4665,2128104666,Block Orientation,Measurement,DICOM,DICOM Attributes,,300A066C,19930101,20991231,
4666,2128104667,Radiation Beam Block Thickness,Measurement,DICOM,DICOM Attributes,,300A066D,19930101,20991231,
4667,2128104668,Radiation Beam Block Slab Thickness,Measurement,DICOM,DICOM Attributes,,300A066E,19930101,20991231,
4668,2128104669,Block Edge Data Sequence,Measurement,DICOM,DICOM Attributes,,300A066F,19930101,20991231,
4669,2128104670,Number of RT Accessory Holders,Measurement,DICOM,DICOM Attributes,,300A0670,19930101,20991231,
4670,2128104671,General Accessory Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A0671,19930101,20991231,
4671,2128104672,Number of General Accessories,Measurement,DICOM,DICOM Attributes,,300A0672,19930101,20991231,
4672,2128104673,Bolus Definition Sequence,Measurement,DICOM,DICOM Attributes,,300A0673,19930101,20991231,
4673,2128104674,Number of Boluses,Measurement,DICOM,DICOM Attributes,,300A0674,19930101,20991231,
4674,2128104675,Equipment Frame of Reference UID,Measurement,DICOM,DICOM Attributes,,300A0675,19930101,20991231,
4675,2128104676,Equipment Frame of Reference Description,Measurement,DICOM,DICOM Attributes,,300A0676,19930101,20991231,
4676,2128104677,Equipment Reference Point Coordinates Sequence,Measurement,DICOM,DICOM Attributes,,300A0677,19930101,20991231,
