concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2128003208,Implant Template 3D Model Surface Number,Measurement,DICOM,DICOM Attributes,,00686350,19930101,20991231,
2128003209,Surface Model Description Sequence,Measurement,DICOM,DICOM Attributes,,00686360,19930101,20991231,
2128003210,Surface Model Label,Measurement,DICOM,DICOM Attributes,,00686380,19930101,20991231,
2128003211,Surface Model Scaling Factor,Measurement,DICOM,DICOM Attributes,,00686390,19930101,20991231,
2128003212,Materials Code Sequence,Measurement,DICOM,DICOM Attributes,,006863A0,19930101,20991231,
2128003213,Coating Materials Code Sequence,Measurement,DICOM,DICOM Attributes,,006863A4,19930101,20991231,
2128003214,Implant Type Code Sequence,Measurement,DICOM,DICOM Attributes,,006863A8,19930101,20991231,
2128003215,Fixation Method Code Sequence,Measurement,DICOM,DICOM Attributes,,006863AC,19930101,20991231,
2128003216,Mating Feature Sets Sequence,Measurement,DICOM,DICOM Attributes,,006863B0,19930101,20991231,
2128003217,Mating Feature Set ID,Measurement,DICOM,DICOM Attributes,,006863C0,19930101,20991231,
2128003218,Mating Feature Set Label,Measurement,DICOM,DICOM Attributes,,006863D0,19930101,20991231,
2128003219,Mating Feature Sequence,Measurement,DICOM,DICOM Attributes,,006863E0,19930101,20991231,
2128003220,Mating Feature ID,Measurement,DICOM,DICOM Attributes,,006863F0,19930101,20991231,
2128003221,Mating Feature Degree of Freedom Sequence,Measurement,DICOM,DICOM Attributes,,00686400,19930101,20991231,
2128003222,Degree of Freedom ID,Measurement,DICOM,DICOM Attributes,,00686410,19930101,20991231,
2128003223,Degree of Freedom Type,Measurement,DICOM,DICOM Attributes,,00686420,19930101,20991231,
2128003224,2D Mating Feature Coordinates Sequence,Measurement,DICOM,DICOM Attributes,,00686430,19930101,20991231,
2128003225,Referenced HPGL Document ID,Measurement,DICOM,DICOM Attributes,,00686440,19930101,20991231,
2128003226,2D Mating Point,Measurement,DICOM,DICOM Attributes,,00686450,19930101,20991231,
2128003227,2D Mating Axes,Measurement,DICOM,DICOM Attributes,,00686460,19930101,20991231,
2128003228,2D Degree of Freedom Sequence,Measurement,DICOM,DICOM Attributes,,00686470,19930101,20991231,
2128003229,3D Degree of Freedom Axis,Measurement,DICOM,DICOM Attributes,,00686490,19930101,20991231,
2128003230,Range of Freedom,Measurement,DICOM,DICOM Attributes,,006864A0,19930101,20991231,
2128003231,3D Mating Point,Measurement,DICOM,DICOM Attributes,,006864C0,19930101,20991231,
2128003232,3D Mating Axes,Measurement,DICOM,DICOM Attributes,,006864D0,19930101,20991231,
2128003233,2D Degree of Freedom Axis,Measurement,DICOM,DICOM Attributes,,006864F0,19930101,20991231,
2128003234,Planning Landmark Point Sequence,Measurement,DICOM,DICOM Attributes,,00686500,19930101,20991231,
2128003235,Planning Landmark Line Sequence,Measurement,DICOM,DICOM Attributes,,00686510,19930101,20991231,
2128003236,Planning Landmark Plane Sequence,Measurement,DICOM,DICOM Attributes,,00686520,19930101,20991231,
2128003237,Planning Landmark ID,Measurement,DICOM,DICOM Attributes,,00686530,19930101,20991231,
2128003238,Planning Landmark Description,Measurement,DICOM,DICOM Attributes,,00686540,19930101,20991231,
2128003239,Planning Landmark Identification Code Sequence,Measurement,DICOM,DICOM Attributes,,00686545,19930101,20991231,
2128003240,2D Point Coordinates Sequence,Measurement,DICOM,DICOM Attributes,,00686550,19930101,20991231,
2128003241,2D Point Coordinates,Measurement,DICOM,DICOM Attributes,,00686560,19930101,20991231,
2128003242,3D Point Coordinates,Measurement,DICOM,DICOM Attributes,,00686590,19930101,20991231,
2128003243,2D Line Coordinates Sequence,Measurement,DICOM,DICOM Attributes,,006865A0,19930101,20991231,
2128003244,2D Line Coordinates,Measurement,DICOM,DICOM Attributes,,006865B0,19930101,20991231,
2128003245,3D Line Coordinates,Measurement,DICOM,DICOM Attributes,,006865D0,19930101,20991231,
2128003246,2D Plane Coordinates Sequence,Measurement,DICOM,DICOM Attributes,,006865E0,19930101,20991231,
2128003247,2D Plane Intersection,Measurement,DICOM,DICOM Attributes,,006865F0,19930101,20991231,
2128003248,3D Plane Origin,Measurement,DICOM,DICOM Attributes,,00686610,19930101,20991231,
2128003249,3D Plane Normal,Measurement,DICOM,DICOM Attributes,,00686620,19930101,20991231,
2128003250,Model Modification,Measurement,DICOM,DICOM Attributes,,00687001,19930101,20991231,
2128003251,Model Mirroring,Measurement,DICOM,DICOM Attributes,,00687002,19930101,20991231,
2128003252,Model Usage Code Sequence,Measurement,DICOM,DICOM Attributes,,00687003,19930101,20991231,
2128003253,Model Group UID,Measurement,DICOM,DICOM Attributes,,00687004,19930101,20991231,
2128003254,Relative URI Reference Within Encapsulated Document,Measurement,DICOM,DICOM Attributes,,00687005,19930101,20991231,
2128003255,Annotation Coordinate Type,Measurement,DICOM,DICOM Attributes,,006A0001,19930101,20991231,
2128003256,Annotation Group Sequence,Measurement,DICOM,DICOM Attributes,,006A0002,19930101,20991231,
2128003257,Annotation Group UID,Measurement,DICOM,DICOM Attributes,,006A0003,19930101,20991231,
2128003258,Annotation Group Label,Measurement,DICOM,DICOM Attributes,,006A0005,19930101,20991231,
2128003259,Annotation Group Description,Measurement,DICOM,DICOM Attributes,,006A0006,19930101,20991231,
2128003260,Annotation Group Generation Type,Measurement,DICOM,DICOM Attributes,,006A0007,19930101,20991231,
2128003261,Annotation Group Algorithm Identification Sequence,Measurement,DICOM,DICOM Attributes,,006A0008,19930101,20991231,
2128003262,Annotation Property Category Code Sequence,Measurement,DICOM,DICOM Attributes,,006A0009,19930101,20991231,
2128003263,Annotation Property Type Code Sequence,Measurement,DICOM,DICOM Attributes,,006A000A,19930101,20991231,
2128003264,Annotation Property Type Modifier Code Sequence,Measurement,DICOM,DICOM Attributes,,006A000B,19930101,20991231,
2128003265,Number of Annotations,Measurement,DICOM,DICOM Attributes,,006A000C,19930101,20991231,
2128003266,Annotation Applies to All Optical Paths,Measurement,DICOM,DICOM Attributes,,006A000D,19930101,20991231,
2128003267,Referenced Optical Path Identifier,Measurement,DICOM,DICOM Attributes,,006A000E,19930101,20991231,
2128003268,Annotation Applies to All Z Planes,Measurement,DICOM,DICOM Attributes,,006A000F,19930101,20991231,
2128003269,Common Z Coordinate Value,Measurement,DICOM,DICOM Attributes,,006A0010,19930101,20991231,
2128003270,Annotation Index List,Measurement,DICOM,DICOM Attributes,,006A0011,19930101,20991231,
2128003271,Graphic Annotation Sequence,Measurement,DICOM,DICOM Attributes,,00700001,19930101,20991231,
2128003272,Graphic Layer,Measurement,DICOM,DICOM Attributes,,00700002,19930101,20991231,
2128003273,Bounding Box Annotation Units,Measurement,DICOM,DICOM Attributes,,00700003,19930101,20991231,
2128003274,Anchor Point Annotation Units,Measurement,DICOM,DICOM Attributes,,00700004,19930101,20991231,
2128003275,Graphic Annotation Units,Measurement,DICOM,DICOM Attributes,,00700005,19930101,20991231,
2128003276,Unformatted Text Value,Measurement,DICOM,DICOM Attributes,,00700006,19930101,20991231,
2128003277,Text Object Sequence,Measurement,DICOM,DICOM Attributes,,00700008,19930101,20991231,
2128003278,Graphic Object Sequence,Measurement,DICOM,DICOM Attributes,,00700009,19930101,20991231,
2128003279,Bounding Box Top Left Hand Corner,Measurement,DICOM,DICOM Attributes,,00700010,19930101,20991231,
2128003280,Bounding Box Bottom Right Hand Corner,Measurement,DICOM,DICOM Attributes,,00700011,19930101,20991231,
2128003281,Bounding Box Text Horizontal Justification,Measurement,DICOM,DICOM Attributes,,00700012,19930101,20991231,
2128003282,Anchor Point,Measurement,DICOM,DICOM Attributes,,00700014,19930101,20991231,
2128003283,Anchor Point Visibility,Measurement,DICOM,DICOM Attributes,,00700015,19930101,20991231,
2128003284,Graphic Dimensions,Measurement,DICOM,DICOM Attributes,,00700020,19930101,20991231,
2128003285,Number of Graphic Points,Measurement,DICOM,DICOM Attributes,,00700021,19930101,20991231,
2128003286,Graphic Data,Measurement,DICOM,DICOM Attributes,,00700022,19930101,20991231,
2128003287,Graphic Type,Measurement,DICOM,DICOM Attributes,,00700023,19930101,20991231,
2128003288,Graphic Filled,Measurement,DICOM,DICOM Attributes,,00700024,19930101,20991231,
2128003289,Image Rotation (Retired),Measurement,DICOM,DICOM Attributes,,00700040,19930101,20991231,
2128003290,Image Horizontal Flip,Measurement,DICOM,DICOM Attributes,,00700041,19930101,20991231,
2128003291,Image Rotation,Measurement,DICOM,DICOM Attributes,,00700042,19930101,20991231,
2128003292,Displayed Area Top Left Hand Corner (Trial),Measurement,DICOM,DICOM Attributes,,00700050,19930101,20991231,
2128003293,Displayed Area Bottom Right Hand Corner (Trial),Measurement,DICOM,DICOM Attributes,,00700051,19930101,20991231,
2128003294,Displayed Area Top Left Hand Corner,Measurement,DICOM,DICOM Attributes,,00700052,19930101,20991231,
2128003295,Displayed Area Bottom Right Hand Corner,Measurement,DICOM,DICOM Attributes,,00700053,19930101,20991231,
2128003296,Displayed Area Selection Sequence,Measurement,DICOM,DICOM Attributes,,0070005A,19930101,20991231,
2128003297,Graphic Layer Sequence,Measurement,DICOM,DICOM Attributes,,00700060,19930101,20991231,
2128003298,Graphic Layer Order,Measurement,DICOM,DICOM Attributes,,00700062,19930101,20991231,
2128003299,Graphic Layer Recommended Display Grayscale Value,Measurement,DICOM,DICOM Attributes,,00700066,19930101,20991231,
2128003300,Graphic Layer Recommended Display RGB Value,Measurement,DICOM,DICOM Attributes,,00700067,19930101,20991231,
2128003301,Graphic Layer Description,Measurement,DICOM,DICOM Attributes,,00700068,19930101,20991231,
2128003302,Content Label,Measurement,DICOM,DICOM Attributes,,00700080,19930101,20991231,
2128003303,Content Description,Measurement,DICOM,DICOM Attributes,,00700081,19930101,20991231,
2128003304,Presentation Creation Date,Measurement,DICOM,DICOM Attributes,,00700082,19930101,20991231,
2128003305,Presentation Creation Time,Measurement,DICOM,DICOM Attributes,,00700083,19930101,20991231,
2128003306,Content Creator's Name,Measurement,DICOM,DICOM Attributes,,00700084,19930101,20991231,
2128003307,Content Creator's Identification Code Sequence,Measurement,DICOM,DICOM Attributes,,00700086,19930101,20991231,
2128003308,Alternate Content Description Sequence,Measurement,DICOM,DICOM Attributes,,00700087,19930101,20991231,
2128003309,Presentation Size Mode,Measurement,DICOM,DICOM Attributes,,00700100,19930101,20991231,
2128003310,Presentation Pixel Spacing,Measurement,DICOM,DICOM Attributes,,00700101,19930101,20991231,
2128003311,Presentation Pixel Aspect Ratio,Measurement,DICOM,DICOM Attributes,,00700102,19930101,20991231,
2128003312,Presentation Pixel Magnification Ratio,Measurement,DICOM,DICOM Attributes,,00700103,19930101,20991231,
2128003313,Graphic Group Label,Measurement,DICOM,DICOM Attributes,,00700207,19930101,20991231,
2128003314,Graphic Group Description,Measurement,DICOM,DICOM Attributes,,00700208,19930101,20991231,
2128003315,Compound Graphic Sequence,Measurement,DICOM,DICOM Attributes,,00700209,19930101,20991231,
2128003316,Compound Graphic Instance ID,Measurement,DICOM,DICOM Attributes,,00700226,19930101,20991231,
2128003317,Font Name,Measurement,DICOM,DICOM Attributes,,00700227,19930101,20991231,
2128003318,Font Name Type,Measurement,DICOM,DICOM Attributes,,00700228,19930101,20991231,
2128003319,CSS Font Name,Measurement,DICOM,DICOM Attributes,,00700229,19930101,20991231,
2128003320,Rotation Angle,Measurement,DICOM,DICOM Attributes,,00700230,19930101,20991231,
2128003321,Text Style Sequence,Measurement,DICOM,DICOM Attributes,,00700231,19930101,20991231,
2128003322,Line Style Sequence,Measurement,DICOM,DICOM Attributes,,00700232,19930101,20991231,
2128003323,Fill Style Sequence,Measurement,DICOM,DICOM Attributes,,00700233,19930101,20991231,
2128003324,Graphic Group Sequence,Measurement,DICOM,DICOM Attributes,,00700234,19930101,20991231,
2128003325,Text Color CIELab Value,Measurement,DICOM,DICOM Attributes,,00700241,19930101,20991231,
2128003326,Horizontal Alignment,Measurement,DICOM,DICOM Attributes,,00700242,19930101,20991231,
2128003327,Vertical Alignment,Measurement,DICOM,DICOM Attributes,,00700243,19930101,20991231,
2128003328,Shadow Style,Measurement,DICOM,DICOM Attributes,,00700244,19930101,20991231,
2128003329,Shadow Offset X,Measurement,DICOM,DICOM Attributes,,00700245,19930101,20991231,
2128003330,Shadow Offset Y,Measurement,DICOM,DICOM Attributes,,00700246,19930101,20991231,
2128003331,Shadow Color CIELab Value,Measurement,DICOM,DICOM Attributes,,00700247,19930101,20991231,
2128003332,Underlined,Measurement,DICOM,DICOM Attributes,,00700248,19930101,20991231,
2128003333,Bold,Measurement,DICOM,DICOM Attributes,,00700249,19930101,20991231,
2128003334,Italic,Measurement,DICOM,DICOM Attributes,,00700250,19930101,20991231,
2128003335,Pattern On Color CIELab Value,Measurement,DICOM,DICOM Attributes,,00700251,19930101,20991231,
2128003336,Pattern Off Color CIELab Value,Measurement,DICOM,DICOM Attributes,,00700252,19930101,20991231,
2128003337,Line Thickness,Measurement,DICOM,DICOM Attributes,,00700253,19930101,20991231,
2128003338,Line Dashing Style,Measurement,DICOM,DICOM Attributes,,00700254,19930101,20991231,
2128003339,Line Pattern,Measurement,DICOM,DICOM Attributes,,00700255,19930101,20991231,
2128003340,Fill Pattern,Measurement,DICOM,DICOM Attributes,,00700256,19930101,20991231,
2128003341,Fill Mode,Measurement,DICOM,DICOM Attributes,,00700257,19930101,20991231,
2128003342,Shadow Opacity,Measurement,DICOM,DICOM Attributes,,00700258,19930101,20991231,
2128003343,Gap Length,Measurement,DICOM,DICOM Attributes,,00700261,19930101,20991231,
2128003344,Diameter of Visibility,Measurement,DICOM,DICOM Attributes,,00700262,19930101,20991231,
2128003345,Rotation Point,Measurement,DICOM,DICOM Attributes,,00700273,19930101,20991231,
2128003346,Tick Alignment,Measurement,DICOM,DICOM Attributes,,00700274,19930101,20991231,
2128003347,Show Tick Label,Measurement,DICOM,DICOM Attributes,,00700278,19930101,20991231,
2128003348,Tick Label Alignment,Measurement,DICOM,DICOM Attributes,,00700279,19930101,20991231,
2128003349,Compound Graphic Units,Measurement,DICOM,DICOM Attributes,,00700282,19930101,20991231,
2128003350,Pattern On Opacity,Measurement,DICOM,DICOM Attributes,,00700284,19930101,20991231,
2128003351,Pattern Off Opacity,Measurement,DICOM,DICOM Attributes,,00700285,19930101,20991231,
2128003352,Major Ticks Sequence,Measurement,DICOM,DICOM Attributes,,00700287,19930101,20991231,
2128003353,Tick Position,Measurement,DICOM,DICOM Attributes,,00700288,19930101,20991231,
2128003354,Tick Label,Measurement,DICOM,DICOM Attributes,,00700289,19930101,20991231,
2128003355,Compound Graphic Type,Measurement,DICOM,DICOM Attributes,,00700294,19930101,20991231,
2128003356,Graphic Group ID,Measurement,DICOM,DICOM Attributes,,00700295,19930101,20991231,
2128003357,Shape Type,Measurement,DICOM,DICOM Attributes,,00700306,19930101,20991231,
2128003358,Registration Sequence,Measurement,DICOM,DICOM Attributes,,00700308,19930101,20991231,
2128003359,Matrix Registration Sequence,Measurement,DICOM,DICOM Attributes,,00700309,19930101,20991231,
2128003360,Matrix Sequence,Measurement,DICOM,DICOM Attributes,,0070030A,19930101,20991231,
2128003361,Frame of Reference to Displayed Coordinate System Transformation Matrix,Measurement,DICOM,DICOM Attributes,,0070030B,19930101,20991231,
2128003362,Frame of Reference Transformation Matrix Type,Measurement,DICOM,DICOM Attributes,,0070030C,19930101,20991231,
2128003363,Registration Type Code Sequence,Measurement,DICOM,DICOM Attributes,,0070030D,19930101,20991231,
2128003364,Fiducial Description,Measurement,DICOM,DICOM Attributes,,0070030F,19930101,20991231,
2128003365,Fiducial Identifier,Measurement,DICOM,DICOM Attributes,,00700310,19930101,20991231,
2128003366,Fiducial Identifier Code Sequence,Measurement,DICOM,DICOM Attributes,,00700311,19930101,20991231,
2128003367,Contour Uncertainty Radius,Measurement,DICOM,DICOM Attributes,,00700312,19930101,20991231,
2128003368,Used Fiducials Sequence,Measurement,DICOM,DICOM Attributes,,00700314,19930101,20991231,
2128003369,Used RT Structure Set ROI Sequence,Measurement,DICOM,DICOM Attributes,,00700315,19930101,20991231,
2128003370,Graphic Coordinates Data Sequence,Measurement,DICOM,DICOM Attributes,,00700318,19930101,20991231,
2128003371,Fiducial UID,Measurement,DICOM,DICOM Attributes,,0070031A,19930101,20991231,
2128003372,Referenced Fiducial UID,Measurement,DICOM,DICOM Attributes,,0070031B,19930101,20991231,
2128003373,Fiducial Set Sequence,Measurement,DICOM,DICOM Attributes,,0070031C,19930101,20991231,
2128003374,Fiducial Sequence,Measurement,DICOM,DICOM Attributes,,0070031E,19930101,20991231,
2128003375,Fiducials Property Category Code Sequence,Measurement,DICOM,DICOM Attributes,,0070031F,19930101,20991231,
2128003376,Graphic Layer Recommended Display CIELab Value,Measurement,DICOM,DICOM Attributes,,00700401,19930101,20991231,
2128003377,Blending Sequence,Measurement,DICOM,DICOM Attributes,,00700402,19930101,20991231,
2128003378,Relative Opacity,Measurement,DICOM,DICOM Attributes,,00700403,19930101,20991231,
2128003379,Referenced Spatial Registration Sequence,Measurement,DICOM,DICOM Attributes,,00700404,19930101,20991231,
2128003380,Blending Position,Measurement,DICOM,DICOM Attributes,,00700405,19930101,20991231,
2128003381,Presentation Display Collection UID,Measurement,DICOM,DICOM Attributes,,00701101,19930101,20991231,
2128003382,Presentation Sequence Collection UID,Measurement,DICOM,DICOM Attributes,,00701102,19930101,20991231,
2128003383,Presentation Sequence Position Index,Measurement,DICOM,DICOM Attributes,,00701103,19930101,20991231,
2128003384,Rendered Image Reference Sequence,Measurement,DICOM,DICOM Attributes,,00701104,19930101,20991231,
2128003385,Volumetric Presentation State Input Sequence,Measurement,DICOM,DICOM Attributes,,00701201,19930101,20991231,
2128003386,Presentation Input Type,Measurement,DICOM,DICOM Attributes,,00701202,19930101,20991231,
2128003387,Input Sequence Position Index,Measurement,DICOM,DICOM Attributes,,00701203,19930101,20991231,
2128003388,Crop,Measurement,DICOM,DICOM Attributes,,00701204,19930101,20991231,
2128003389,Cropping Specification Index,Measurement,DICOM,DICOM Attributes,,00701205,19930101,20991231,
2128003390,Compositing Method,Measurement,DICOM,DICOM Attributes,,00701206,19930101,20991231,
2128003391,Volumetric Presentation Input Number,Measurement,DICOM,DICOM Attributes,,00701207,19930101,20991231,
2128003392,Image Volume Geometry,Measurement,DICOM,DICOM Attributes,,00701208,19930101,20991231,
2128003393,Volumetric Presentation Input Set UID,Measurement,DICOM,DICOM Attributes,,00701209,19930101,20991231,
2128003394,Volumetric Presentation Input Set Sequence,Measurement,DICOM,DICOM Attributes,,0070120A,19930101,20991231,
2128003395,Global Crop,Measurement,DICOM,DICOM Attributes,,0070120B,19930101,20991231,
2128003396,Global Cropping Specification Index,Measurement,DICOM,DICOM Attributes,,0070120C,19930101,20991231,
2128003397,Rendering Method,Measurement,DICOM,DICOM Attributes,,0070120D,19930101,20991231,
2128003398,Volume Cropping Sequence,Measurement,DICOM,DICOM Attributes,,00701301,19930101,20991231,
2128003399,Volume Cropping Method,Measurement,DICOM,DICOM Attributes,,00701302,19930101,20991231,
2128003400,Bounding Box Crop,Measurement,DICOM,DICOM Attributes,,00701303,19930101,20991231,
2128003401,Oblique Cropping Plane Sequence,Measurement,DICOM,DICOM Attributes,,00701304,19930101,20991231,
2128003402,Plane,Measurement,DICOM,DICOM Attributes,,00701305,19930101,20991231,
2128003403,Plane Normal,Measurement,DICOM,DICOM Attributes,,00701306,19930101,20991231,
2128003404,Cropping Specification Number,Measurement,DICOM,DICOM Attributes,,00701309,19930101,20991231,
2128003405,Multi-Planar Reconstruction Style,Measurement,DICOM,DICOM Attributes,,00701501,19930101,20991231,
2128003406,MPR Thickness Type,Measurement,DICOM,DICOM Attributes,,00701502,19930101,20991231,
2128003407,MPR Slab Thickness,Measurement,DICOM,DICOM Attributes,,00701503,19930101,20991231,
2128003408,MPR Top Left Hand Corner,Measurement,DICOM,DICOM Attributes,,00701505,19930101,20991231,
2128003409,MPR View Width Direction,Measurement,DICOM,DICOM Attributes,,00701507,19930101,20991231,
2128003410,MPR View Width,Measurement,DICOM,DICOM Attributes,,00701508,19930101,20991231,
2128003411,Number of Volumetric Curve Points,Measurement,DICOM,DICOM Attributes,,0070150C,19930101,20991231,
2128003412,Volumetric Curve Points,Measurement,DICOM,DICOM Attributes,,0070150D,19930101,20991231,
2128003413,MPR View Height Direction,Measurement,DICOM,DICOM Attributes,,00701511,19930101,20991231,
2128003414,MPR View Height,Measurement,DICOM,DICOM Attributes,,00701512,19930101,20991231,
2128003415,Render Projection,Measurement,DICOM,DICOM Attributes,,00701602,19930101,20991231,
2128003416,Viewpoint Position,Measurement,DICOM,DICOM Attributes,,00701603,19930101,20991231,
2128003417,Viewpoint LookAt Point,Measurement,DICOM,DICOM Attributes,,00701604,19930101,20991231,
2128003418,Viewpoint Up Direction,Measurement,DICOM,DICOM Attributes,,00701605,19930101,20991231,
2128003419,Render Field of View,Measurement,DICOM,DICOM Attributes,,00701606,19930101,20991231,
2128003420,Sampling Step Size,Measurement,DICOM,DICOM Attributes,,00701607,19930101,20991231,
2128003421,Shading Style,Measurement,DICOM,DICOM Attributes,,00701701,19930101,20991231,
2128003422,Ambient Reflection Intensity,Measurement,DICOM,DICOM Attributes,,00701702,19930101,20991231,
2128003423,Light Direction,Measurement,DICOM,DICOM Attributes,,00701703,19930101,20991231,
2128003424,Diffuse Reflection Intensity,Measurement,DICOM,DICOM Attributes,,00701704,19930101,20991231,
2128003425,Specular Reflection Intensity,Measurement,DICOM,DICOM Attributes,,00701705,19930101,20991231,
2128003426,Shininess,Measurement,DICOM,DICOM Attributes,,00701706,19930101,20991231,
2128003427,Presentation State Classification Component Sequence,Measurement,DICOM,DICOM Attributes,,00701801,19930101,20991231,
2128003428,Component Type,Measurement,DICOM,DICOM Attributes,,00701802,19930101,20991231,
2128003429,Component Input Sequence,Measurement,DICOM,DICOM Attributes,,00701803,19930101,20991231,
2128003430,Volumetric Presentation Input Index,Measurement,DICOM,DICOM Attributes,,00701804,19930101,20991231,
2128003431,Presentation State Compositor Component Sequence,Measurement,DICOM,DICOM Attributes,,00701805,19930101,20991231,
2128003432,Weighting Transfer Function Sequence,Measurement,DICOM,DICOM Attributes,,00701806,19930101,20991231,
2128003433,Weighting Lookup Table Descriptor,Measurement,DICOM,DICOM Attributes,,00701807,19930101,20991231,
2128003434,Weighting Lookup Table Data,Measurement,DICOM,DICOM Attributes,,00701808,19930101,20991231,
2128003435,Volumetric Annotation Sequence,Measurement,DICOM,DICOM Attributes,,00701901,19930101,20991231,
2128003436,Referenced Structured Context Sequence,Measurement,DICOM,DICOM Attributes,,00701903,19930101,20991231,
2128003437,Referenced Content Item,Measurement,DICOM,DICOM Attributes,,00701904,19930101,20991231,
2128003438,Volumetric Presentation Input Annotation Sequence,Measurement,DICOM,DICOM Attributes,,00701905,19930101,20991231,
2128003439,Annotation Clipping,Measurement,DICOM,DICOM Attributes,,00701907,19930101,20991231,
2128003440,Presentation Animation Style,Measurement,DICOM,DICOM Attributes,,00701A01,19930101,20991231,
2128003441,Recommended Animation Rate,Measurement,DICOM,DICOM Attributes,,00701A03,19930101,20991231,
2128003442,Animation Curve Sequence,Measurement,DICOM,DICOM Attributes,,00701A04,19930101,20991231,
2128003443,Animation Step Size,Measurement,DICOM,DICOM Attributes,,00701A05,19930101,20991231,
2128003444,Swivel Range,Measurement,DICOM,DICOM Attributes,,00701A06,19930101,20991231,
2128003445,Volumetric Curve Up Directions,Measurement,DICOM,DICOM Attributes,,00701A07,19930101,20991231,
2128003446,Volume Stream Sequence,Measurement,DICOM,DICOM Attributes,,00701A08,19930101,20991231,
2128003447,RGBA Transfer Function Description,Measurement,DICOM,DICOM Attributes,,00701A09,19930101,20991231,
2128003448,Advanced Blending Sequence,Measurement,DICOM,DICOM Attributes,,00701B01,19930101,20991231,
2128003449,Blending Input Number,Measurement,DICOM,DICOM Attributes,,00701B02,19930101,20991231,
2128003450,Blending Display Input Sequence,Measurement,DICOM,DICOM Attributes,,00701B03,19930101,20991231,
2128003451,Blending Display Sequence,Measurement,DICOM,DICOM Attributes,,00701B04,19930101,20991231,
2128003452,Blending Mode,Measurement,DICOM,DICOM Attributes,,00701B06,19930101,20991231,
2128003453,Time Series Blending,Measurement,DICOM,DICOM Attributes,,00701B07,19930101,20991231,
2128003454,Geometry for Display,Measurement,DICOM,DICOM Attributes,,00701B08,19930101,20991231,
2128003455,Threshold Sequence,Measurement,DICOM,DICOM Attributes,,00701B11,19930101,20991231,
2128003456,Threshold Value Sequence,Measurement,DICOM,DICOM Attributes,,00701B12,19930101,20991231,
2128003457,Threshold Type,Measurement,DICOM,DICOM Attributes,,00701B13,19930101,20991231,
2128003458,Threshold Value,Measurement,DICOM,DICOM Attributes,,00701B14,19930101,20991231,
2128003459,Hanging Protocol Name,Measurement,DICOM,DICOM Attributes,,00720002,19930101,20991231,
2128003460,Hanging Protocol Description,Measurement,DICOM,DICOM Attributes,,00720004,19930101,20991231,
2128003461,Hanging Protocol Level,Measurement,DICOM,DICOM Attributes,,00720006,19930101,20991231,
2128003462,Hanging Protocol Creator,Measurement,DICOM,DICOM Attributes,,00720008,19930101,20991231,
2128003463,Hanging Protocol Creation Date​Time,Measurement,DICOM,DICOM Attributes,,0072000A,19930101,20991231,
2128003464,Hanging Protocol Definition Sequence,Measurement,DICOM,DICOM Attributes,,0072000C,19930101,20991231,
2128003465,Hanging Protocol User Identification Code Sequence,Measurement,DICOM,DICOM Attributes,,0072000E,19930101,20991231,
2128003466,Hanging Protocol User Group Name,Measurement,DICOM,DICOM Attributes,,00720010,19930101,20991231,
2128003467,Source Hanging Protocol Sequence,Measurement,DICOM,DICOM Attributes,,00720012,19930101,20991231,
2128003468,Number of Priors Referenced,Measurement,DICOM,DICOM Attributes,,00720014,19930101,20991231,
2128003469,Image Sets Sequence,Measurement,DICOM,DICOM Attributes,,00720020,19930101,20991231,
2128003470,Image Set Selector Sequence,Measurement,DICOM,DICOM Attributes,,00720022,19930101,20991231,
2128003471,Image Set Selector Usage Flag,Measurement,DICOM,DICOM Attributes,,00720024,19930101,20991231,
2128003472,Selector Attribute,Measurement,DICOM,DICOM Attributes,,00720026,19930101,20991231,
2128003473,Selector Value Number,Measurement,DICOM,DICOM Attributes,,00720028,19930101,20991231,
2128003474,Time Based Image Sets Sequence,Measurement,DICOM,DICOM Attributes,,00720030,19930101,20991231,
2128003475,Image Set Number,Measurement,DICOM,DICOM Attributes,,00720032,19930101,20991231,
2128003476,Image Set Selector Category,Measurement,DICOM,DICOM Attributes,,00720034,19930101,20991231,
2128003477,Relative Time,Measurement,DICOM,DICOM Attributes,,00720038,19930101,20991231,
2128003478,Relative Time Units,Measurement,DICOM,DICOM Attributes,,0072003A,19930101,20991231,
2128003479,Abstract Prior Value,Measurement,DICOM,DICOM Attributes,,0072003C,19930101,20991231,
2128003480,Abstract Prior Code Sequence,Measurement,DICOM,DICOM Attributes,,0072003E,19930101,20991231,
2128003481,Image Set Label,Measurement,DICOM,DICOM Attributes,,00720040,19930101,20991231,
2128003482,Selector Attribute VR,Measurement,DICOM,DICOM Attributes,,00720050,19930101,20991231,
2128003483,Selector Sequence Pointer,Measurement,DICOM,DICOM Attributes,,00720052,19930101,20991231,
2128003484,Selector Sequence Pointer Private Creator,Measurement,DICOM,DICOM Attributes,,00720054,19930101,20991231,
2128003485,Selector Attribute Private Creator,Measurement,DICOM,DICOM Attributes,,00720056,19930101,20991231,
2128003486,Selector AE Value,Measurement,DICOM,DICOM Attributes,,0072005E,19930101,20991231,
2128003487,Selector AS Value,Measurement,DICOM,DICOM Attributes,,0072005F,19930101,20991231,
2128003488,Selector AT Value,Measurement,DICOM,DICOM Attributes,,00720060,19930101,20991231,
